title,score,type,source,members,favorites,rating,genres_score,themes_score,studios_score,demographics_score,producers_score
Amaama to Inazuma,7.53,tv,manga,286351,1098,pg_13,6.7134141360752935,7.58474587912088,7.08680751173709,6.98755434782609,7.038788164445985
Princess Principal,7.7,tv,original,187973,2284,r,6.9179797137602055,6.83417227456258,6.834227053140095,6.54,7.03664582677972
Sora no Otoshimono: Forte,7.48,tv,manga,274187,883,pg_13,6.719476845750476,6.78468390804598,7.07958333333333,7.07873015873016,7.21427391880621
Gintama: Shiroyasha Koutan,8.35,special,manga,63807,83,pg_13,6.7025958466431,6.659794470614625,6.97081683168317,6.54,6.54
Full Moon wo Sagashite,7.94,tv,manga,101971,1715,pg_13,6.850556503052678,6.1039896373057,6.99734615384615,6.86086440677966,7.13818897637795
Ajin,7.41,tv,manga,540854,2952,r,6.74560467792904,7.05121739130435,6.4528125,6.98755434782609,7.288939053957321
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",7.38,tv,light_novel,624240,5056,r,6.74022961147693,6.85712960743827,6.91933962264151,6.54,7.266671244211031
Mushoku Tensei: Isekai Ittara Honki Dasu Special,7.98,special,light_novel,96028,408,r,6.722286024550677,7.173460038986355,8.36,6.54,7.13464285714286
Aria the Origination,8.49,tv,manga,116568,3904,g,6.717181324016633,7.56077380952381,7.0959375,7.07873015873016,7.20818980635228
Ga-Rei: Zero,7.6,tv,manga,226355,2826,r,6.90459135993108,6.81006637168142,6.662395833333335,6.54,7.064920712620995
Bungou Stray Dogs: Hitori Ayumu,7.66,ova,manga,144814,297,pg_13,6.910461096457613,6.81006637168142,7.32328671328671,6.98755434782609,6.54
One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,7.88,special,manga,80168,97,pg_13,6.750426085512794,6.54,6.80722772277228,7.07873015873016,6.54
Kiznaiver,7.39,tv,original,672001,4686,pg_13,6.8372016851451365,6.54,6.82933333333333,6.54,7.15870258467114
One Piece Film: Strong World Episode 0,7.96,ova,manga,76408,46,pg_13,6.750426085512794,6.54,6.80722772277228,7.07873015873016,6.54
Uchouten Kazoku,7.85,tv,novel,155978,1428,pg_13,6.778286548794474,6.80876126126126,7.00528301886792,6.54,7.0882442410537685
Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,7.74,special,manga,97760,151,pg_13,6.822419099743573,6.54,6.80722772277228,7.07873015873016,6.54
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,8.1,tv,light_novel,101430,667,pg_13,6.740261574648615,7.173460038986355,6.90666666666667,6.54,7.187112218693427
Haikyuu!! Lev Genzan!,7.72,ova,manga,121050,188,pg_13,6.83221476510067,7.09946107784431,7.05663157894737,7.07873015873016,6.54
Suisei no Gargantia,7.46,tv,original,315645,1187,pg_13,6.74417045660886,6.66172110552764,7.05663157894737,6.54,7.061843432022145
High Score Girl: Extra Stage,7.99,ova,manga,66048,143,pg_13,6.66621791767554,7.1417716100796325,6.85110787172012,6.98755434782609,7.34168421052632
Mobile Suit Gundam: The 08th MS Team,8.01,ova,original,73646,963,pg_13,6.8256367007520575,6.776667325672185,6.97081683168317,6.54,7.00833333333333
Mieruko-chan,7.46,tv,manga,380086,2944,pg_13,6.6042257339570964,6.90549795361528,6.3835,6.54,7.128224149004495
"Kumo Desu ga, Nani ka?",7.45,tv,light_novel,343567,3457,pg_13,6.800605903244308,7.173460038986355,6.35269230769231,6.54,7.128511252287
Chobits,7.41,tv,manga,451257,3597,pg_13,6.733673099021016,6.54,6.98389728096677,6.98755434782609,6.888712121212119
Kuroko no Basket: Tip Off,7.82,special,manga,96036,79,pg_13,6.83221476510067,7.002479515729795,7.05663157894737,7.07873015873016,7.01349743263822
To LOVE-Ru Darkness,7.44,tv,manga,341014,2063,r+,6.6754900917249875,6.845090930830629,6.89833333333333,7.07873015873016,7.2117802995200835
Ushio to Tora (TV),7.58,tv,manga,210485,639,pg_13,6.78078308165047,6.80876126126126,7.041875,7.07873015873016,7.265717672413793
Aldnoah.Zero,7.4,tv,original,483342,3391,r,6.7207848111268795,6.776667325672185,7.244815476190475,6.54,7.125414850209599
One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,8.13,special,manga,62296,82,pg_13,6.7571336568422264,6.54,6.80722772277228,7.07873015873016,7.18403846153846
Gochuumon wa Usagi Desu ka??,7.79,tv,4_koma_manga,119445,837,pg_13,6.66621791767554,7.211544313794317,7.01405231560892,6.54,7.034290312237755
Top wo Nerae! Gunbuster,7.87,ova,original,112417,2503,r+,6.768548167033607,6.754543185836863,6.72986666666667,7.07873015873016,6.743541666666665
Toaru Majutsu no Index,7.37,tv,light_novel,748342,5287,r,6.7207848111268795,6.81006637168142,6.85110787172012,6.54,7.181183325041648
Gangsta.,7.4,tv,manga,524845,3373,r,6.8684769638531105,7.356037517369155,7.27555555555556,6.98755434782609,6.952656138073708
Detective Conan Movie 05: Countdown to Heaven,8.12,movie,manga,57604,47,pg_13,6.8408567644225595,6.94932692307692,7.08680751173709,7.07873015873016,6.54
Sidonia no Kishi: Daikyuu Wakusei Seneki,7.74,tv,manga,112141,346,r,6.7207848111268795,6.686008005846929,6.4528125,6.98755434782609,7.14313238431704
Nisekoi:,7.36,tv,manga,634093,1757,pg_13,6.7701985110765754,6.845090930830629,7.12786259541985,7.07873015873016,7.389236810541705
"Ijiranaide, Nagatoro-san",7.37,tv,manga,656721,8226,pg_13,6.66621791767554,7.603125,7.04555555555556,6.54,7.3209199752306
Tekkon Kinkreet,7.96,movie,manga,101408,1336,r,6.818971469642113,6.91364985163205,6.46732142857143,6.54,7.131557322730283
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen OVA,7.56,ova,manga,185118,464,pg_13,6.578380219834835,7.25431147680764,7.15838095238095,6.98755434782609,7.389236810541705
Acchi Kocchi,7.48,tv,4_koma_manga,296254,2503,pg_13,6.77033658266587,7.252681063903506,6.4841935483871,6.54,7.04809798806595
Jinrui wa Suitai Shimashita,7.75,tv,light_novel,177945,1900,pg_13,6.722356696233709,6.54,7.07958333333333,6.54,7.0031258958254385
Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,7.5,movie,manga,213120,461,pg_13,6.7571336568422264,6.54,6.81260683760684,7.07873015873016,6.54
Hokuto no Ken,7.96,tv,manga,118957,2090,r,6.802658250152963,6.8125641025641,6.80722772277228,7.07873015873016,7.18403846153846
Gintama: The Semi-Final,8.47,special,manga,57876,210,pg_13,6.718383358588315,6.848982067758812,7.15023255813954,7.07873015873016,6.54
Ao no Exorcist: Kyoto Fujouou-hen,7.36,tv,manga,683469,1495,pg_13,6.74022961147693,6.85712960743827,7.15838095238095,7.07873015873016,7.370477855351196
Non Non Biyori Movie: Vacation,8.26,movie,manga,68069,193,pg_13,6.77061272584446,7.3295687229437245,6.91933962264151,6.98755434782609,6.99205011389522
Kingdom 3rd Season,8.81,tv,manga,73163,1472,r,6.77054879950109,6.862892910189656,6.964636752136755,6.98755434782609,7.40380165289256
Pokemon,7.36,tv,game,573059,4710,pg,6.734404722050555,6.54,6.64057692307692,6.11498542274053,7.088347898568883
Kishibe Rohan wa Ugokanai,7.62,ova,manga,124783,371,r,6.910461096457613,6.54,7.29538461538462,7.07873015873016,7.37274293170944
Love Live! School Idol Project,7.41,tv,other,418577,7816,pg_13,6.77061272584446,6.59490582532615,6.97081683168317,6.54,7.048823403260077
Emiya-san Chi no Kyou no Gohan,7.8,ona,manga,115300,651,pg_13,6.7134141360752935,7.56077380952381,7.27539682539683,6.54,7.266671244211031
Made in Abyss Movie 1: Tabidachi no Yoake,8.14,movie,web_manga,97059,154,r,6.8407377500005415,6.54,6.79037735849057,6.54,7.94166666666667
Irozuku Sekai no Ashita kara,7.52,tv,original,294910,1969,pg_13,6.92029211634137,7.106226439367898,7.00528301886792,6.54,7.004760682158921
World Trigger 3rd Season,8.31,tv,manga,84541,896,pg_13,6.778997828035397,6.90549795361528,6.80722772277228,7.07873015873016,6.955546875
Uramichi Oniisan,7.7,tv,web_manga,170851,1764,pg_13,6.71841532176,7.221827468310935,6.46,6.54,7.083211318931657
Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,8.02,movie,light_novel,176411,1905,pg_13,6.7571336568422264,6.69194174757282,7.15838095238095,6.54,7.168385854341737
Wu Liuqi Zhi Zui Qiang Fa Xing Shi,8.25,ona,original,51444,432,pg_13,6.8671456183502695,6.81131523712276,6.54,6.54,7.74125
Higashi no Eden Movie I: The King of Eden,7.56,movie,original,161293,129,pg_13,6.91460299342233,6.54,7.05663157894737,6.54,7.2211381497805425
Tonari no Seki-kun,7.55,tv,manga,210064,588,g,6.66621791767554,6.90549795361528,6.83759615384615,6.98755434782609,7.01606112054329
Free! Eternal Summer: Kindan no All Hard!,7.9,special,original,88102,191,pg_13,6.71841532176,6.90549795361528,7.47218699186992,6.54,6.54
Detective Conan Movie 03: The Last Wizard of the Century,8.03,movie,manga,59955,67,pg_13,6.8408567644225595,6.94932692307692,7.08680751173709,7.07873015873016,6.54
Slayers,7.73,tv,light_novel,131315,1886,pg_13,6.722356696233709,6.80876126126126,6.33642857142857,6.54,7.24127921660959
InuYasha Movie 3: Tenka Hadou no Ken,7.8,movie,manga,93820,193,pg_13,6.810518140391055,6.910944841974284,6.97081683168317,7.07873015873016,7.03
Inu x Boku SS,7.4,tv,manga,471149,3108,pg_13,6.811940294668527,6.54,7.29538461538462,7.07873015873016,7.274849685704168
Minami-ke,7.66,tv,manga,163424,1041,pg_13,6.71841532176,7.00193079498946,6.76068965517241,6.54,7.174773391812865
Kishuku Gakkou no Juliet,7.45,tv,manga,318260,1735,pg_13,6.770315273884747,6.90549795361528,6.80375,7.07873015873016,6.940375
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,7.93,tv,manga,94109,1150,r,7.04780141843972,7.043225456726126,6.98389728096677,6.98755434782609,7.24273148148148
Persona 4 the Animation,7.5,tv,game,247580,2163,pg_13,6.838669171939666,6.85778216264835,7.07958333333333,6.54,7.157497271901049
Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,7.5,special,light_novel,208239,165,pg_13,6.7701985110765754,6.90549795361528,7.30837398373984,6.54,7.034133004015225
Ano Natsu de Matteru,7.43,tv,original,358771,1999,pg_13,6.8372016851451365,7.36652173913043,6.85110787172012,6.54,6.9997685325982175
Shakugan no Shana III (Final),7.52,tv,light_novel,225495,1109,pg_13,6.843293463497806,6.54,6.85110787172012,6.54,7.196334562840132
Detective Conan Movie 13: The Raven Chaser,8.22,movie,manga,54073,68,pg_13,6.9179797137602055,6.94932692307692,7.10225,7.07873015873016,7.161964285714285
Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,7.95,movie,manga,84759,355,pg_13,6.74022961147693,6.54,6.91933962264151,6.54,6.54
Kore wa Zombie Desu ka?,7.36,tv,light_novel,589714,3068,r,6.705683275255797,6.78468390804598,6.99734615384615,6.54,7.1430733408096065
Shinigami Bocchan to Kuro Maid,7.64,tv,manga,184459,1429,pg_13,6.8426823025777,7.603125,6.85110787172012,6.54,7.03362490905453
Kimi to Boku. 2,7.94,tv,manga,82998,366,pg_13,6.819353719050685,7.233135881569545,6.85110787172012,7.07873015873016,7.178381001046132
Aggressive Retsuko (ONA) 3rd Season,7.83,ona,other,73285,217,pg_13,6.71841532176,6.990989505989511,6.59434782608696,6.54,6.715552325581395
Koukaku Kidoutai 2.0,7.99,movie,manga,84081,229,r+,6.7207848111268795,6.979707934626083,7.05663157894737,6.98755434782609,6.54
Free!,7.34,tv,original,737973,9243,pg_13,6.83221476510067,6.90549795361528,7.47218699186992,6.54,7.200506066333867
Angel Beats!: Another Epilogue,7.46,special,original,232099,229,pg_13,6.89542386185243,6.90549795361528,7.00528301886792,6.54,7.339259061018501
Usagi Drop Specials,7.95,special,manga,66599,36,pg_13,6.77061272584446,7.58474587912088,7.05663157894737,6.95010752688172,6.54
Slayers Next,8.02,tv,light_novel,65751,798,pg_13,6.722356696233709,6.80876126126126,6.33642857142857,6.54,7.270427083333334
Flip Flappers,7.65,tv,original,177068,2053,pg_13,6.709393496000343,6.54,6.80388888888889,6.54,6.921555986185973
Aoi Bungaku Series,7.7,tv,novel,204004,1531,r,7.007103273322425,6.8739110630973155,6.98389728096677,6.98755434782609,7.03670300571944
Mobile Suit Gundam,7.76,tv,original,116757,1931,pg_13,6.67102082275267,6.754543185836863,6.97081683168317,6.54,6.91460798548094
xxxHOLiC: Rou,8.2,ova,manga,64530,176,pg_13,6.980417244935875,6.54,7.05663157894737,6.98755434782609,7.46961089494163
Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,7.56,movie,manga,135306,122,pg_13,6.721727942190978,6.54,6.80722772277228,7.07873015873016,7.0475
Bleach Movie 1: Memories of Nobody,7.43,movie,manga,254046,555,pg_13,6.7571336568422264,6.54,6.81260683760684,7.07873015873016,7.317105343908974
Texhnolyze,7.76,tv,original,222104,4385,r+,6.802658250152963,6.91364985163205,6.98389728096677,6.54,6.891830322455323
Genshiken,7.64,tv,manga,167386,1353,pg_13,6.71841532176,6.878773907103826,6.775,6.54,6.896511756868865
Higashi no Eden Movie II: Paradise Lost,7.59,movie,original,138175,111,pg_13,6.91460299342233,6.54,7.05663157894737,6.54,7.2211381497805425
Tenkuu no Escaflowne,7.68,tv,original,142749,1983,pg_13,6.7916770918344,7.008499489862002,6.97081683168317,6.54,7.06411300069061
Isekai Quartet,7.4,tv,original,349625,988,pg_13,6.688064170564155,6.78876096491228,6.51857142857143,6.54,7.15867052023121
Kareshi Kanojo no Jijou,7.6,tv,manga,206294,2366,pg_13,6.819353719050685,6.90549795361528,6.790487269193395,6.86086440677966,7.038040625000001
"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",7.39,tv,light_novel,386545,3607,pg_13,6.877290816731184,7.173460038986355,6.799669811320754,6.54,7.018541736957816
Free! Dive to the Future,7.61,tv,original,162727,600,pg_13,6.83221476510067,6.90549795361528,7.47218699186992,6.54,7.358223684210525
ACCA: 13-ku Kansatsu-ka,7.67,tv,manga,148783,1327,pg_13,6.9139087265590735,6.94932692307692,6.98389728096677,6.98755434782609,7.090219878492829
Date A Live IV,7.84,tv,light_novel,185388,2982,r,6.737139281635273,6.78468390804598,6.68,6.54,6.997679987547582
Yakitate!! Japan,7.92,tv,manga,91444,863,pg_13,6.684814841190709,6.54,6.97081683168317,7.07873015873016,7.05312495736366
Itazura na Kiss,7.45,tv,manga,263639,2840,pg_13,6.7701985110765754,6.54,7.08680751173709,6.86086440677966,7.43947237569061
Detective Conan Movie 04: Captured in Her Eyes,8.03,movie,manga,56510,89,pg_13,6.8408567644225595,6.94932692307692,7.08680751173709,7.07873015873016,7.20333333333333
Kino no Tabi: The Beautiful World - The Animated Series,7.6,tv,light_novel,181662,911,r,6.777367757639457,6.54,7.25574074074074,6.54,7.052995956042738
Koi wa Ameagari no You ni,7.5,tv,manga,264527,1376,pg_13,6.870398986175734,6.9754954954955,7.38183333333333,6.98755434782609,7.215887404792433
Stand By Me Doraemon,8.08,movie,manga,45982,187,pg,6.668619370214104,6.54,6.771575854700854,6.596857790735345,6.965557851239669
Quanzhi Gaoshou 2,7.96,ona,novel,103104,534,pg_13,6.77054879950109,6.69194174757282,8.1,6.54,7.16339360807401
Hoshiai no Sora,7.59,tv,original,175220,2018,pg_13,6.899309946652901,6.90549795361528,7.14875,6.54,7.09324150940543
Heion Sedai no Idaten-tachi,7.66,tv,web_manga,155488,1407,r,6.750426085512794,6.80876126126126,7.13375,6.98755434782609,7.4336998228238444
Neon Genesis Evangelion: Death & Rebirth,7.45,movie,original,234167,616,r,6.8187129754789,6.787685478579845,6.8932491228070205,6.54,6.93476655860542
Versailles no Bara,8.33,tv,manga,85277,2623,pg_13,6.92029211634137,6.862892910189656,7.10225,6.86086440677966,7.30546296296296
Hayate no Gotoku!,7.53,tv,manga,213472,1557,pg_13,6.770315273884747,6.635050287356325,7.01176470588235,7.07873015873016,7.022403273809523
Romeo x Juliet,7.6,tv,book,173657,1141,pg_13,6.850164885378503,6.83417227456258,6.75540740740741,6.54,7.12715129938357
Tsubasa Chronicle,7.53,tv,manga,215159,1982,pg_13,6.808200787371344,6.54,6.87903225806452,7.07873015873016,6.82675922898342
Akebi-chan no Sailor-fuku,7.75,tv,web_manga,136954,979,pg_13,6.77061272584446,6.90549795361528,7.13069767441861,6.54,7.316824540361137
Shigatsu wa Kimi no Uso: Moments,7.69,ova,manga,100890,149,pg_13,6.54,6.1039896373057,7.15838095238095,7.07873015873016,6.54
Saint Seiya: Meiou Hades Juuni Kyuu-hen,8.04,ova,manga,52433,347,pg_13,6.730981285162745,6.54,6.80722772277228,7.07873015873016,6.54
Ookiku Furikabutte,7.9,tv,manga,94453,1673,pg_13,6.749216341388105,7.09946107784431,7.15838095238095,6.98755434782609,7.2701014304098255
Flying Witch,7.51,tv,manga,245526,1250,pg_13,6.777418168457476,7.56077380952381,6.85110787172012,7.07873015873016,7.290713367851823
Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,7.41,tv,visual_novel,290555,2201,r,6.695664949954577,7.052130701311833,7.25574074074074,6.54,6.54
"Kimi to, Nami ni Noretara",7.6,movie,original,173659,1089,pg_13,6.91200269817839,6.54,7.17333333333333,6.54,7.608
One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,8.2,special,manga,54378,73,pg_13,6.7571336568422264,6.54,6.80722772277228,7.07873015873016,7.18403846153846
Kimi to Boku.,7.67,tv,manga,172960,1344,pg_13,6.819353719050685,7.233135881569545,6.85110787172012,7.07873015873016,7.178381001046132
Naruto: Shippuuden Movie 5 - Blood Prison,7.45,movie,manga,216346,175,pg_13,6.7571336568422264,6.54,6.81260683760684,7.07873015873016,7.331496999979443
Udon no Kuni no Kiniro Kemari,7.75,tv,manga,121843,602,pg_13,6.740261574648615,7.39199175824176,6.80375,6.98755434782609,7.254537477954143
Baki: Dai Raitaisai-hen,7.53,ona,manga,148118,384,r,6.77054879950109,6.897927164622817,7.08680751173709,7.07873015873016,7.02892857142857
Ao Haru Ride OVA,7.58,ova,manga,133776,224,pg_13,6.822395915161035,6.90549795361528,7.05663157894737,6.86086440677966,7.44757009345794
Bungou Stray Dogs Wan!,7.94,tv,manga,90579,863,pg_13,6.777418168457476,6.54,6.986643356643356,6.54,6.54
xxxHOLiC: Shunmuki,8.05,ova,manga,65682,97,pg_13,6.898364383938105,6.91364985163205,7.05663157894737,6.98755434782609,7.46961089494163
One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,7.73,movie,manga,87164,298,pg_13,6.809451524682952,6.54,6.80722772277228,7.07873015873016,7.273335020242915
Detective Conan Movie 01: The Timed Skyscraper,7.85,movie,manga,64961,81,pg_13,6.8408567644225595,6.94932692307692,7.08680751173709,7.07873015873016,7.196875
To LOVE-Ru Darkness 2nd,7.45,tv,manga,237025,931,r+,6.6754900917249875,6.845090930830629,6.89833333333333,7.07873015873016,7.152394394905998
Hoshi wo Ou Kodomo,7.53,movie,original,194543,610,pg_13,6.7916770918344,6.54,6.722,6.54,6.969338336230765
Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,7.43,movie,manga,225042,477,pg_13,6.7571336568422264,6.54,6.81260683760684,7.07873015873016,7.40380165289256
Btooom!,7.31,tv,manga,795100,3271,r,6.7207848111268795,7.10100828387735,6.98389728096677,6.98755434782609,7.071744761248195
Nanatsu no Taizai OVA,7.51,ova,manga,175069,197,pg_13,6.7571336568422264,6.54,7.15838095238095,7.07873015873016,7.37467196819085
Tsuritama,7.67,tv,original,160410,2217,pg_13,6.702617155424223,6.54,7.15838095238095,6.54,7.390849526004555
Detective Conan Movie 14: The Lost Ship in the Sky,8.12,movie,manga,51312,48,g,6.9179797137602055,6.94932692307692,7.10225,7.07873015873016,7.161964285714285
Koutetsujou no Kabaneri Movie 3: Unato Kessen,7.7,movie,original,111943,237,r,6.718664727070948,6.54,7.38183333333333,6.54,7.331835889640917
Mobile Suit Gundam: The Origin,8.33,ova,manga,63919,764,r+,6.7207848111268795,6.754543185836863,6.97081683168317,7.07873015873016,6.95868965517241
Zan Sayonara Zetsubou Sensei,7.88,tv,manga,100600,226,r,6.66621791767554,6.894228682951127,7.12786259541985,7.07873015873016,6.54
